ï»¿Country Name,Country Code,Series Name,2013 [YR2013]
Cuba,CUB,"Agriculture, value added (% of GDP)",..
Curacao,CUW,"Agriculture, value added (% of GDP)",..
Cyprus,CYP,"Agriculture, value added (% of GDP)",2.51698075
Czech Republic,CZE,"Agriculture, value added (% of GDP)",2.607725653
Denmark,DNK,"Agriculture, value added (% of GDP)",1.363262233
Djibouti,DJI,"Agriculture, value added (% of GDP)",..
Dominica,DMA,"Agriculture, value added (% of GDP)",17.17428088
Dominican Republic,DOM,"Agriculture, value added (% of GDP)",6.290880174
East Asia & Pacific (all income levels),EAS,"Agriculture, value added (% of GDP)",4.037769092
East Asia & Pacific (developing only),EAP,"Agriculture, value added (% of GDP)",10.23677476
Ecuador,ECU,"Agriculture, value added (% of GDP)",9.367011945
"Egypt, Arab Rep.",EGY,"Agriculture, value added (% of GDP)",14.50831603
El Salvador,SLV,"Agriculture, value added (% of GDP)",10.84372151
Equatorial Guinea,GNQ,"Agriculture, value added (% of GDP)",..
Eritrea,ERI,"Agriculture, value added (% of GDP)",..
Estonia,EST,"Agriculture, value added (% of GDP)",3.593591885
Ethiopia,ETH,"Agriculture, value added (% of GDP)",45.02585689
Euro area,EMU,"Agriculture, value added (% of GDP)",1.750292719
Europe & Central Asia (all income levels),ECS,"Agriculture, value added (% of GDP)",2.032842741
Europe & Central Asia (developing only),ECA,"Agriculture, value added (% of GDP)",8.564048824
European Union,EUU,"Agriculture, value added (% of GDP)",1.651543277
Faeroe Islands,FRO,"Agriculture, value added (% of GDP)",..
Fiji,FJI,"Agriculture, value added (% of GDP)",12.21758879
Finland,FIN,"Agriculture, value added (% of GDP)",2.882451465
Fragile and conflict affected situations,FCS,"Agriculture, value added (% of GDP)",..
France,FRA,"Agriculture, value added (% of GDP)",1.599888381
French Polynesia,PYF,"Agriculture, value added (% of GDP)",..
Gabon,GAB,"Agriculture, value added (% of GDP)",3.329082353
"Gambia, The",GMB,"Agriculture, value added (% of GDP)",..
Georgia,GEO,"Agriculture, value added (% of GDP)",9.406511518
Germany,DEU,"Agriculture, value added (% of GDP)",0.857495134
Ghana,GHA,"Agriculture, value added (% of GDP)",22.43856323
Greece,GRC,"Agriculture, value added (% of GDP)",3.803431447
Greenland,GRL,"Agriculture, value added (% of GDP)",..
Grenada,GRD,"Agriculture, value added (% of GDP)",5.609382968
Guam,GUM,"Agriculture, value added (% of GDP)",..
Guatemala,GTM,"Agriculture, value added (% of GDP)",11.29635844
Guinea,GIN,"Agriculture, value added (% of GDP)",20.23735654
Guinea-Bissau,GNB,"Agriculture, value added (% of GDP)",43.67860561
Guyana,GUY,"Agriculture, value added (% of GDP)",18.8961126
Haiti,HTI,"Agriculture, value added (% of GDP)",..
Heavily indebted poor countries (HIPC),HPC,"Agriculture, value added (% of GDP)",26.16562836
High income,HIC,"Agriculture, value added (% of GDP)",1.575226677
High income: nonOECD,NOC,"Agriculture, value added (% of GDP)",2.528719044
High income: OECD,OEC,"Agriculture, value added (% of GDP)",1.511431629
Honduras,HND,"Agriculture, value added (% of GDP)",13.11629986
"Hong Kong SAR, China",HKG,"Agriculture, value added (% of GDP)",0.059369587
Hungary,HUN,"Agriculture, value added (% of GDP)",4.373085694
Iceland,ISL,"Agriculture, value added (% of GDP)",6.841101548
India,IND,"Agriculture, value added (% of GDP)",17.95482405
Indonesia,IDN,"Agriculture, value added (% of GDP)",13.72948689
"Iran, Islamic Rep.",IRN,"Agriculture, value added (% of GDP)",..
Iraq,IRQ,"Agriculture, value added (% of GDP)",..
Ireland,IRL,"Agriculture, value added (% of GDP)",1.557931793
Isle of Man,IMY,"Agriculture, value added (% of GDP)",..
Israel,ISR,"Agriculture, value added (% of GDP)",..
Italy,ITA,"Agriculture, value added (% of GDP)",2.330675525
Jamaica,JAM,"Agriculture, value added (% of GDP)",6.890652884
Japan,JPN,"Agriculture, value added (% of GDP)",1.207531599
Jordan,JOR,"Agriculture, value added (% of GDP)",3.401728437
Kazakhstan,KAZ,"Agriculture, value added (% of GDP)",4.929899417
Kenya,KEN,"Agriculture, value added (% of GDP)",29.4167609
Kiribati,KIR,"Agriculture, value added (% of GDP)",25.5952381
"Korea, Dem. Rep.",PRK,"Agriculture, value added (% of GDP)",..
"Korea, Rep.",KOR,"Agriculture, value added (% of GDP)",2.335505692
Kosovo,KSV,"Agriculture, value added (% of GDP)",14.39970024
Kuwait,KWT,"Agriculture, value added (% of GDP)",0.322510615
Kyrgyz Republic,KGZ,"Agriculture, value added (% of GDP)",17.00265431
Lao PDR,LAO,"Agriculture, value added (% of GDP)",26.50579219
Latin America & Caribbean (all income levels),LCN,"Agriculture, value added (% of GDP)",5.124371607
Latin America & Caribbean (developing only),LAC,"Agriculture, value added (% of GDP)",5.159324605
Latvia,LVA,"Agriculture, value added (% of GDP)",3.636130154
Least developed countries: UN classification,LDC,"Agriculture, value added (% of GDP)",24.49204894
Lebanon,LBN,"Agriculture, value added (% of GDP)",7.177313576
Lesotho,LSO,"Agriculture, value added (% of GDP)",5.596905183
Liberia,LBR,"Agriculture, value added (% of GDP)",..
Libya,LBY,"Agriculture, value added (% of GDP)",..
Liechtenstein,LIE,"Agriculture, value added (% of GDP)",..
Lithuania,LTU,"Agriculture, value added (% of GDP)",3.781841851
Low & middle income,LMY,"Agriculture, value added (% of GDP)",10.33035215
Low income,LIC,"Agriculture, value added (% of GDP)",32.70069108
Lower middle income,LMC,"Agriculture, value added (% of GDP)",16.99741214
Luxembourg,LUX,"Agriculture, value added (% of GDP)",0.341823305
"Macao SAR, China",MAC,"Agriculture, value added (% of GDP)",..
"Macedonia, FYR",MKD,"Agriculture, value added (% of GDP)",11.04439079
Madagascar,MDG,"Agriculture, value added (% of GDP)",26.37387546
Malawi,MWI,"Agriculture, value added (% of GDP)",33.19581012
Malaysia,MYS,"Agriculture, value added (% of GDP)",9.305455478
Maldives,MDV,"Agriculture, value added (% of GDP)",4.029115958
Mali,MLI,"Agriculture, value added (% of GDP)",..
Malta,MLT,"Agriculture, value added (% of GDP)",..
Marshall Islands,MHL,"Agriculture, value added (% of GDP)",..
Mauritania,MRT,"Agriculture, value added (% of GDP)",20.45611353
Mauritius,MUS,"Agriculture, value added (% of GDP)",3.22198069
Mexico,MEX,"Agriculture, value added (% of GDP)",3.525021296
"Micronesia, Fed. Sts.",FSM,"Agriculture, value added (% of GDP)",..
Middle East & North Africa (all income levels),MEA,"Agriculture, value added (% of GDP)",..
Middle East & North Africa (developing only),MNA,"Agriculture, value added (% of GDP)",..
Middle income,MIC,"Agriculture, value added (% of GDP)",10.02126107
Moldova,MDA,"Agriculture, value added (% of GDP)",14.79114657
Monaco,MCO,"Agriculture, value added (% of GDP)",..
Mongolia,MNG,"Agriculture, value added (% of GDP)",15.40807389
Montenegro,MNE,"Agriculture, value added (% of GDP)",9.798310887
Morocco,MAR,"Agriculture, value added (% of GDP)",16.57044927
Mozambique,MOZ,"Agriculture, value added (% of GDP)",28.66658513
Myanmar,MMR,"Agriculture, value added (% of GDP)",..
Namibia,NAM,"Agriculture, value added (% of GDP)",6.317572371
Nepal,NPL,"Agriculture, value added (% of GDP)",35.09957954
Netherlands,NLD,"Agriculture, value added (% of GDP)",1.969108232
New Caledonia,NCL,"Agriculture, value added (% of GDP)",..
New Zealand,NZL,"Agriculture, value added (% of GDP)",..
Nicaragua,NIC,"Agriculture, value added (% of GDP)",19.0549599
Niger,NER,"Agriculture, value added (% of GDP)",35.74547114
Nigeria,NGA,"Agriculture, value added (% of GDP)",20.99639753
North America,NAC,"Agriculture, value added (% of GDP)",1.445788947
Northern Mariana Islands,MNP,"Agriculture, value added (% of GDP)",..
Norway,NOR,"Agriculture, value added (% of GDP)",1.578271109
Not classified,INX,"Agriculture, value added (% of GDP)",..
OECD members,OED,"Agriculture, value added (% of GDP)",1.643364106
Oman,OMN,"Agriculture, value added (% of GDP)",1.291032959
Other small states,OSS,"Agriculture, value added (% of GDP)",5.453484832
Pacific island small states,PSS,"Agriculture, value added (% of GDP)",14.59238214
Pakistan,PAK,"Agriculture, value added (% of GDP)",25.11298662
Palau,PLW,"Agriculture, value added (% of GDP)",4.424683855
Panama,PAN,"Agriculture, value added (% of GDP)",..
Papua New Guinea,PNG,"Agriculture, value added (% of GDP)",..
Paraguay,PRY,"Agriculture, value added (% of GDP)",21.58625071
Peru,PER,"Agriculture, value added (% of GDP)",..
Philippines,PHL,"Agriculture, value added (% of GDP)",11.22967528
Poland,POL,"Agriculture, value added (% of GDP)",3.302732411
Portugal,PRT,"Agriculture, value added (% of GDP)",2.342081906
Puerto Rico,PRI,"Agriculture, value added (% of GDP)",0.816003569
Qatar,QAT,"Agriculture, value added (% of GDP)",..
Romania,ROM,"Agriculture, value added (% of GDP)",6.354751844
Russian Federation,RUS,"Agriculture, value added (% of GDP)",3.94976978
Rwanda,RWA,"Agriculture, value added (% of GDP)",33.38815789
Samoa,WSM,"Agriculture, value added (% of GDP)",..
San Marino,SMR,"Agriculture, value added (% of GDP)",..
Sao Tome and Principe,STP,"Agriculture, value added (% of GDP)",..
Saudi Arabia,SAU,"Agriculture, value added (% of GDP)",1.853464691
Senegal,SEN,"Agriculture, value added (% of GDP)",17.52383054
Serbia,SRB,"Agriculture, value added (% of GDP)",9.361665944
Seychelles,SYC,"Agriculture, value added (% of GDP)",2.510546121
Sierra Leone,SLE,"Agriculture, value added (% of GDP)",59.32704009
Singapore,SGP,"Agriculture, value added (% of GDP)",0.034468484
Sint Maarten (Dutch part),SXM,"Agriculture, value added (% of GDP)",..
Slovak Republic,SVK,"Agriculture, value added (% of GDP)",4.036173648
Slovenia,SVN,"Agriculture, value added (% of GDP)",2.137280396
Small states,SST,"Agriculture, value added (% of GDP)",5.159771547
Solomon Islands,SLB,"Agriculture, value added (% of GDP)",..
Somalia,SOM,"Agriculture, value added (% of GDP)",..
South Africa,ZAF,"Agriculture, value added (% of GDP)",2.315131058
South Asia,SAS,"Agriculture, value added (% of GDP)",18.60829895
South Sudan,SSD,"Agriculture, value added (% of GDP)",..
Spain,ESP,"Agriculture, value added (% of GDP)",2.77295818
Sri Lanka,LKA,"Agriculture, value added (% of GDP)",10.76331847
St. Kitts and Nevis,KNA,"Agriculture, value added (% of GDP)",1.664145056
St. Lucia,LCA,"Agriculture, value added (% of GDP)",3.06255303
St. Martin (French part),MAF,"Agriculture, value added (% of GDP)",..
St. Vincent and the Grenadines,VCT,"Agriculture, value added (% of GDP)",7.501174464
Sub-Saharan Africa (all income levels),SSF,"Agriculture, value added (% of GDP)",14.15819864
Sub-Saharan Africa (developing only),SSA,"Agriculture, value added (% of GDP)",14.17647218
Sudan,SDN,"Agriculture, value added (% of GDP)",29.16142882
Suriname,SUR,"Agriculture, value added (% of GDP)",7.009531374
Swaziland,SWZ,"Agriculture, value added (% of GDP)",..
Sweden,SWE,"Agriculture, value added (% of GDP)",1.441010299
Switzerland,CHE,"Agriculture, value added (% of GDP)",0.706908539
Syrian Arab Republic,SYR,"Agriculture, value added (% of GDP)",..
"Taiwan, China",TWN,"Agriculture, value added (% of GDP)",..
Tajikistan,TJK,"Agriculture, value added (% of GDP)",27.41401697
Tanzania,TZA,"Agriculture, value added (% of GDP)",33.29060928
Thailand,THA,"Agriculture, value added (% of GDP)",11.98266871
Timor-Leste,TMP,"Agriculture, value added (% of GDP)",..
Togo,TGO,"Agriculture, value added (% of GDP)",37.35453669
Tonga,TON,"Agriculture, value added (% of GDP)",20.66260812
Trinidad and Tobago,TTO,"Agriculture, value added (% of GDP)",0.61559689
Tunisia,TUN,"Agriculture, value added (% of GDP)",8.611167272
Turkey,TUR,"Agriculture, value added (% of GDP)",8.332092669
Turkmenistan,TKM,"Agriculture, value added (% of GDP)",..
Turks and Caicos Islands,TCA,"Agriculture, value added (% of GDP)",..
Tuvalu,TUV,"Agriculture, value added (% of GDP)",22.16296328
Uganda,UGA,"Agriculture, value added (% of GDP)",..
Ukraine,UKR,"Agriculture, value added (% of GDP)",10.16258303
United Arab Emirates,ARE,"Agriculture, value added (% of GDP)",0.659517996
United Kingdom,GBR,"Agriculture, value added (% of GDP)",0.657966343
United States,USA,"Agriculture, value added (% of GDP)",1.445788947
Upper middle income,UMC,"Agriculture, value added (% of GDP)",7.488620803
Uruguay,URY,"Agriculture, value added (% of GDP)",9.597030492
Uzbekistan,UZB,"Agriculture, value added (% of GDP)",19.20268343
Vanuatu,VUT,"Agriculture, value added (% of GDP)",27.97713982
"Venezuela, RB",VEN,"Agriculture, value added (% of GDP)",..
Vietnam,VNM,"Agriculture, value added (% of GDP)",18.38032488
Virgin Islands (U.S.),VIR,"Agriculture, value added (% of GDP)",..
West Bank and Gaza,WBG,"Agriculture, value added (% of GDP)",4.830516424
World,WLD,"Agriculture, value added (% of GDP)",3.083998024
"Yemen, Rep.",YEM,"Agriculture, value added (% of GDP)",..
Zambia,ZMB,"Agriculture, value added (% of GDP)",9.644453687
Zimbabwe,ZWE,"Agriculture, value added (% of GDP)",12.00175979
Afghanistan,AFG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",83.196
Albania,ALB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",14.3552
Algeria,DZA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",9.6298
American Samoa,ASM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",..
